City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
196,baukau,51.5526,7.2042,11.14,85,95,1.31,DE,1718237795
197,cassia,-20.5831,-46.9219,15.79,47,0,0.8,BR,1718237796
198,ulladulla,-35.35,150.4667,11.99,59,74,4.23,AU,1718237797
199,urengoy,65.9667,78.3667,13.16,82,100,1.57,RU,1718237798
200,nykarleby,63.5228,22.5307,9.95,91,7,1.06,FI,1718237799
201,mmabatho,-25.85,25.6333,4.98,70,0,1.54,ZA,1718237800
202,taro,-8.3862,115.28,22.0,93,87,0.64,ID,1718237802
203,taulaga,-11.0553,-171.0883,28.92,76,88,4.3,AS,1718237804
204,mubende,0.5606,31.39,15.42,85,3,0.62,UG,1718237806
205,san patricio,28.017,-97.5169,32.13,51,47,6.36,US,1718237807
206,port augusta,-32.5,137.7667,15.63,65,100,2.03,AU,1718237808
207,stanley,54.868,-1.6985,5.44,94,0,2.06,GB,1718237685
208,dudinka,69.4058,86.1778,8.71,53,92,3.13,RU,1718237532
209,otofuke,42.9917,143.2003,23.53,70,100,0.43,JP,1718237811
210,labrador city,52.9463,-66.9114,20.66,50,75,3.09,CA,1718237713
211,keflavik,64.0049,-22.5624,10.95,87,100,11.83,IS,1718237814
212,vilhena,-12.7406,-60.1458,21.12,46,18,1.61,BR,1718237815
213,gordonvale,-17.0936,145.7842,28.28,77,34,1.92,AU,1718237816
214,saint-joseph,-21.3667,55.6167,23.21,80,100,8.12,RE,1718237817
215,port mathurin,-19.6833,63.4167,23.98,71,89,11.99,MU,1718237818
216,mwatate,-3.5029,38.3795,16.35,84,8,1.49,KE,1718237819
217,sao vicente,-23.9631,-46.3919,26.75,26,1,1.6,BR,1718237820
218,kokuy,52.2037,117.5529,15.08,75,100,2.22,RU,1718237530
219,isafjordur,66.0755,-23.124,8.44,75,91,1.73,IS,1718237823
220,kokopo,-4.352,152.2633,28.14,76,92,0.79,PG,1718237825
221,haenam,34.5711,126.5989,24.41,53,0,2.54,KR,1718237826
222,tanout,14.9709,8.8879,30.53,35,7,5.31,NE,1718237827
223,daru,-9.0763,143.2092,25.4,84,100,5.99,PG,1718237829
224,brechin,56.7299,-2.6573,8.86,95,87,1.69,GB,1718237830
225,aasiaat,68.7098,-52.8699,0.54,97,100,6.0,GL,1718237532
226,udachny,66.4167,112.4,23.58,31,45,4.43,RU,1718237832
227,st. john's,47.5649,-52.7093,13.97,89,100,8.75,CA,1718237833
228,mahibadhoo,3.7833,72.9667,28.7,74,95,4.64,MV,1718237834
229,rikaze,29.25,88.8833,12.78,59,90,2.12,CN,1718237835
230,villa gesell,-37.2639,-56.973,15.03,98,100,4.71,AR,1718237561
231,kashgar,39.4547,75.9797,24.56,23,20,4.0,CN,1718237837
232,malakal,9.5334,31.6605,25.03,82,66,0.74,SS,1718237839
233,mirnyy,62.5353,113.9611,19.02,50,35,2.24,RU,1718237570
234,seminole,28.7086,-81.2081,28.53,85,20,0.45,US,1718237640
235,chinacota,7.6073,-72.6011,22.74,90,81,2.14,CO,1718237842
236,celestun,20.8667,-90.4,29.46,78,100,4.53,MX,1718237843
237,sarupathar,26.1984,93.8094,25.63,93,81,1.53,IN,1718237844
238,lisala,2.15,21.5167,20.55,96,51,0.29,CD,1718237846
239,rio grande,-32.035,-52.0986,20.06,90,56,3.65,BR,1718237847
240,praya,14.9215,-23.5087,24.3,78,40,5.14,CV,1718237848
241,pinotepa nacional,16.3167,-98.0167,26.05,86,94,1.49,MX,1718237849
